,JULIAN LOCKWOOD
Unique nouns: 783, Total nouns: 3942
Total time: 13.722 sec,Cost per noun: 3.481 ms
region,"['The rotary control at the top-right is used to select \nthe region of the cabin to be monitored, with the \nassociated temperature being displayed by the \ngauge to at the upper-left.']",['the region'],1
deck,"['the panel set the temperature of (left to right) the \nflight deck, forward cabin, and aft cabin.']",['the \nflight deck'],1
conditioning,"['The pneumatic system provides air for engine \nstarting, air conditioning packs and the wing anti-\nice boots.', 'The LEFT PACK and RIGHT PACK switches \ndirect bleed air to the air-conditioning packs, for \ncabin environmental control.']",[],2
pack,"['The pneumatic system provides air for engine \nstarting, air conditioning packs and the wing anti-\nice boots.', 'The LEFT PACK and RIGHT PACK switches \ndirect bleed air to the air-conditioning packs, for \ncabin environmental control.']",[],4
anti-,"['The pneumatic system provides air for engine \nstarting, air conditioning packs and the wing anti-\nice boots.']",[],1
boot,"['The pneumatic system provides air for engine \nstarting, air conditioning packs and the wing anti-\nice boots.', 'The Wing Anti-ice switches direct bleed air to the \nleft and right de-icing boots at the leading edge of \nthe wings.']",[],2
duct,"['The DUCT PRESSURE gauge displays the \navailable air pressure in the left, and right \npneumatic systems.']",[],1
pressure,"['The DUCT PRESSURE gauge displays the \navailable air pressure in the left, and right \npneumatic systems.', 'Hydraulics \n \n \nPressure to the two hydraulic systems (A and B) \nmay be provided from engine-driven, and \nelectrical-driven pumps.', 'The switches on this panel control the source of \nhydraulic pressure.', 'The gauges on the left show the current cabin \npressure, and the differential between the internal, \nand external pressures.', 'When ON is \nselected, this engages NORMAL mode – the EEC \nuses the current flight conditions (temperature, \npressure and other data) to protect from \nexceeding the redline value for N1 (the low-\npressure compressor fan).', 'The CREW OXYGEN gauge indicates the \npressure available in the crew oxygen cylinder, \nwhich provides supplemental oxygen in the event \nof a pressurization failure.', 'Used to set the altimeter barometric pressure and units \n \n \n4  VOR 2', 'per hour x 1000) \n \n \n3  OIL PRESS  Engine and gearbox oil pressure (in psi) \n \n \n4  OIL TEMP', 'And \n \nLOW OIL PRESSURE \n \nextinguish.']","['the \navailable air pressure', '\nhydraulic pressure', 'the current cabin \npressure', '\npressure', 'the \npressure', 'the altimeter barometric pressure', 'gearbox oil pressure']",13
fan,"['The recirculating fans recirculate filtered air back \nto the cabin, to reduce bleed air requirements.', 'When ON is \nselected, this engages NORMAL mode – the EEC \nuses the current flight conditions (temperature, \npressure and other data) to protect from \nexceeding the redline value for N1 (the low-\npressure compressor fan).', 'Measured by an external probe \n \n \n2  N1  N1 Fan rotation speed, as a percentage of maximum \n \n \n3  EGT  Exhaust Gas Temperature \n \n \n4  FF  Fuel Flow (in lbs.', 'N2 Fan rotation speed, as a percentage of maximum \n \n \n2  FF  Fuel Flow (in lbs.']",['(the low-\npressure compressor fan'],4
bleed,"['The recirculating fans recirculate filtered air back \nto the cabin, to reduce bleed air requirements.', 'The LEFT PACK and RIGHT PACK switches \ndirect bleed air to the air-conditioning packs, for \ncabin environmental control.', 'The Wing Anti-ice switches direct bleed air to the \nleft and right de-icing boots at the leading edge of \nthe wings.', 'When the APU Bleed switch is on, the pneumatic \nsystem is pressurized using bleed air from the \nAuxiliary Power Unit (APU).', 'GROUND POWER – OFF \n \nAFT & FWD FUEL PUMPS 1 – ON \n \nAFT & FWD FUEL PUMPS 2 – ON \n \nAPU BLEED - ON \n \n67', 'APU BLEED - OFF \n \nAPU – OFF \n \n \n   \n72']",[],7
requirement,"['The recirculating fans recirculate filtered air back \nto the cabin, to reduce bleed air requirements.', 'Flight Planning \n \nFlight planning is the process of determining a route from origin to destination that considers fuel requirements, terrain avoidance, \nAir Traffic Control, aircraft performance, airspace restrictions and notices to airmen (NOTAMS).', ' \nSetting the Weight, Balance and Fuel in X-Plane \n \nAfter calculating your fuel requirements (see Fuel Calculation) and referencing the Load Sheet Tables, you are ready to configure \nthe weight, balance and fuel for your upcoming flight.']",[],3
anti,"['The Wing Anti-ice switches direct bleed air to the \nleft and right de-icing boots at the leading edge of \nthe wings.', 'The Anti-Skid rotary \ncontrols the braking force \nthat will be applied by the \nauto-braking system.']",[],2
edge,['The Wing Anti-ice switches direct bleed air to the \nleft and right de-icing boots at the leading edge of \nthe wings.'],['the leading edge'],1
hydraulic,"['Hydraulics \n \n \nPressure to the two hydraulic systems (A and B) \nmay be provided from engine-driven, and \nelectrical-driven pumps.', 'HYDRAULIC PUMPS A & B – ON \n \nELECTRICAL PUMPS A & B – ON \n \nENGINE 1 – GRD (GROUND) \n \n68', 'HYDRAULIC PUMPS A & B – OFF \n \nELECTRICAL PUMPS A & B – OFF \n \nAFT & FWD FUEL PUMPS 1 – OFF \n \nAFT & FWD FUEL PUMPS 2 –']",[],3
differential,"['The gauges on the left show the current cabin \npressure, and the differential between the internal, \nand external pressures.']",['the differential'],1
alt,"['The FLT ALT rotary is used to manually set the \nanticipated peak altitude for the flight (in feet).', 'The LAND ALT rotary is used to manually set the \nlanding altitude for the termination of the flight (in \nfeet).', 'Use STBY when operating \non the ground, and ALT \n \nON when in flight.', '\n \n \n15  ALT Hold Button', 'TAXI LIGHTS - ON \n \nTRANSPONDER – ALT OFF \n \nPARKING BRAKE – OFF \n \n   \n75', 'Before Takeoff \n \nALTIMETER - SET \n \nTRANSPONDER – ALT ON \n \nLANDING LIGHTS – ON \n \n(TAXI LIGHTS – OFF)', 'TRANSPONDER – ALT OFF']",[],7
peak,['The FLT ALT rotary is used to manually set the \nanticipated peak altitude for the flight (in feet).'],[],1
foot,"['The FLT ALT rotary is used to manually set the \nanticipated peak altitude for the flight (in feet).', 'The LAND ALT rotary is used to manually set the \nlanding altitude for the termination of the flight (in \nfeet).', 'Altitude Above Ground (from the radio-altimeter) between 0 and 2,500 feet']",[],3
termination,['The LAND ALT rotary is used to manually set the \nlanding altitude for the termination of the flight (in \nfeet).'],['the termination'],1
circuit,"['Miscellaneous \n \nRotary controls for the circuit breaker board \nlighting level, and overhead panel backlighting are \nlocated at the top of this panel.', 'The circuit breaker \nboards themselves are located on the back wall of \nthe cockpit, behind the pilot and first-officer.']",[],2
breaker,"['Miscellaneous \n \nRotary controls for the circuit breaker board \nlighting level, and overhead panel backlighting are \nlocated at the top of this panel.', 'The circuit breaker \nboards themselves are located on the back wall of \nthe cockpit, behind the pilot and first-officer.']",[],2
board,"['Miscellaneous \n \nRotary controls for the circuit breaker board \nlighting level, and overhead panel backlighting are \nlocated at the top of this panel.', 'The circuit breaker \nboards themselves are located on the back wall of \nthe cockpit, behind the pilot and first-officer.']",[],2
backlighting,"['Miscellaneous \n \nRotary controls for the circuit breaker board \nlighting level, and overhead panel backlighting are \nlocated at the top of this panel.']",['overhead panel backlighting'],1
wall,"['The circuit breaker \nboards themselves are located on the back wall of \nthe cockpit, behind the pilot and first-officer.']",['the back wall'],1
exit,['The EMERGENCY EXIT LIGHTS guarded switch \ncontrols the state of these lights.'],[],1
state,"['The EMERGENCY EXIT LIGHTS guarded switch \ncontrols the state of these lights.', 'The purpose of this inspection is to ensure the aircraft is in a \nstate of readiness for the upcoming flight.']","['the state', 'a \nstate']",2
armed,"['When ARMED, \nthe lights will illuminate automatically.', '\n \nSPEED BRAKE ARMED:']",[],2
attendant,['The Flight attendant and ground personnel call \nbuttons are located on this panel.'],[],1
personnel,['The Flight attendant and ground personnel call \nbuttons are located on this panel.'],[],1
call,['The Flight attendant and ground personnel call \nbuttons are located on this panel.'],[],1
fasten,"['Also, the \nFASTEN SAFETY BELTS switch.']",[],1
safety,"['Also, the \nFASTEN SAFETY BELTS switch.']",[],1
belts,"['Also, the \nFASTEN SAFETY BELTS switch.']",[],1
windshield,['A rotary control exists at the bottom of the panel \nto control the windshield wipers.'],[],1
wiper,['A rotary control exists at the bottom of the panel \nto control the windshield wipers.'],[],1
status,"['This panel is used to control the activation status \nof the Emergency Locator Transmitter (ELT).', 'When in the TEST position, the flight recorder \noperates regardless of engine status.', 'Redundant Landing Gear Annunciators \n \nA separate set of annunciators that indicate the \nstatus of the landing gear - to provide redundancy \nin the event the primary annunciators (on the \nmain instrument panel) fail.', 'This panel displays the status of the aircraft’s equipment and systems.']","['the activation status', 'engine status', 'the \nstatus', 'the status']",4
arm,"['When in the (guarded) ARM position, the ELT will \nactivate automatically in the event an impact is \ndetected.', '\n \nSPEED BRAKE DO NOT ARM: \n  Automatic speed-brake', 'Establish the \naircraft first on a sensible intercept for both the localizer and glide-slope, and then follow this procedure: \n \n \nSelect the desired \nspeed, ARM and \nengage the Auto-\nThrottle.', 'ARM the Speed Brakes \n \n52', 'Engage autopilot A or B \nusing the appropriate \nCMD button \n \nArm APP mode \n \nWhile still above 1500 ft \nradar altitude, with \napproach mode active, \nengage the other \nautopilot (A or B) using \nthe appropriate CMD \nbutton \n \n53', 'Below 1500 ft radar \naltitude, observe \nROLLOUT and FLARE \narm annunciations \n \n \nImmediately following \ntouch-down, disable the \nAuto-Throttle to \nfacilitate braking and \ntaxi-operations \n \n \n \n \n \n \n \n54']",[],6
impact,"['When in the (guarded) ARM position, the ELT will \nactivate automatically in the event an impact is \ndetected.']",['an impact'],1
mic,"['This panels controls the active mic, and active \naudio source.', 'The buttons along the top of the panel activate or \ndeactivate the associated mics.', 'For example, \nclicking the VHF1 button to ON will activate the \nmic connected to the VHF 1 (pilot-side) radio.']","['the active mic', 'the \nmic']",3
activate,"['The buttons along the top of the panel activate or \ndeactivate the associated mics.', 'The illuminated ‘rotaries’ below the buttons \nbehave as toggle switches, and are used to \nactivate, or deactivate the associated audio \nsource.']",['the panel activate'],2
example,"['For example, \nclicking the VHF1 button to ON will activate the \nmic connected to the VHF 1 (pilot-side) radio.', 'For example, clicking the toggle below the \nVHF1 button will activate audio from the VHF 1 \n(pilot-side) radio.', 'The example below is for the scenario highlighted in blue in the Load Sheet Tables.']","['example', 'The example']",3
vhf1,"['For example, \nclicking the VHF1 button to ON will activate the \nmic connected to the VHF 1 (pilot-side) radio.', 'For example, clicking the toggle below the \nVHF1 button will activate audio from the VHF 1 \n(pilot-side) radio.', 'Use the buttons marked \nVHF1/VHF2/VHF3 to \nconnect the panel to the \nassociated VHF radio.']",[],3
malfunction,"['The ‘Engine Control’ annunciators illuminate when \na malfunction is detected in the electronic engine \ncontrol system, or the flight conditions data \nrequired by this system is compromised.', 'The annunciates illuminate \n  permanently when a malfunction in the thrust-\nreversers is detected.']",['a malfunction'],2
datum,"['The ‘Engine Control’ annunciators illuminate when \na malfunction is detected in the electronic engine \ncontrol system, or the flight conditions data \nrequired by this system is compromised.', 'When ON is \nselected, this engages NORMAL mode – the EEC \nuses the current flight conditions (temperature, \npressure and other data) to protect from \nexceeding the redline value for N1 (the low-\npressure compressor fan).']",[],2
normal,"['When ON is \nselected, this engages NORMAL mode – the EEC \nuses the current flight conditions (temperature, \npressure and other data) to protect from \nexceeding the redline value for N1 (the low-\npressure compressor fan).', 'When in the NORMAL (guarded) position, the \nflight recorder operates anytime the engines are \nrunning.', 'The PASSENGER OXYGEN guarded switch has \ntwo modes – NORMAL (supplemental oxygen \nsystem deploys automatically) and ON \n(supplemental oxygen system deploys \nimmediately).']",[],3
value,"['When ON is \nselected, this engages NORMAL mode – the EEC \nuses the current flight conditions (temperature, \npressure and other data) to protect from \nexceeding the redline value for N1 (the low-\npressure compressor fan).', 'Use \nthe inner rotary to select \nthe percentage value.', 'The \nouter-rotary changes the \nnumeric value, and the \ninner-rotary changes the \ndecimal value.', 'Auto Throttle Switch   \nWhen Auto Throttle is engaged, the autopilot has command of the throttles, and \nwill govern the airspeed according to the value indicated by the IAS / MACH \nDisplay.', 'When used in conjunction with the Speed Button, and Auto-Throttle, the autopilot \nand Rotary  will govern the speed according to this value.', 'When Heading-\nSelect mode is engaged, the autopilot will steer the aircraft according to the value \ndisplayed here.', 'When VS (Vertical Speed) Mode is engaged, the autopilot will govern the rate of \nDisplay and Rotary  ascent, or descent, according to this value.', 'Used in conjunction with the \n14  VS Button  auto-throttle, the autopilot will govern the rate of ascent, or descent, according to \nthe value indicated by the Vertical Speed Display.']","['the redline value', 'the percentage value', 'the \nnumeric value', 'the \ndecimal value', 'the value', 'this value']",11
n1,"['When ON is \nselected, this engages NORMAL mode – the EEC \nuses the current flight conditions (temperature, \npressure and other data) to protect from \nexceeding the redline value for N1 (the low-\npressure compressor fan).', 'Center Panel \n \n \n \nMulti-Function Panel \n \nThe N1 SET rotary controls \nthe maximum throttle \nsetting (as a percentage of \nN1) that may be used by \nthe auto-throttle in TOGA', 'Measured by an external probe \n \n \n2  N1  N1 Fan rotation speed, as a percentage of maximum \n \n \n3  EGT  Exhaust Gas Temperature \n \n \n4  FF  Fuel Flow (in lbs.', 'N1 Button', 'to advance to a pre-defined limit N1 (turbine) limit expressed using the FMC.']",[],7
compressor,"['When ON is \nselected, this engages NORMAL mode – the EEC \nuses the current flight conditions (temperature, \npressure and other data) to protect from \nexceeding the redline value for N1 (the low-\npressure compressor fan).']",[],1
altn,"['In ALTN (alternate) \nmode, the EEC uses the last valid flight conditions \n(before becoming compromised) to accomplish \nthis task.']",[],1
task,"['In ALTN (alternate) \nmode, the EEC uses the last valid flight conditions \n(before becoming compromised) to accomplish \nthis task.']",['this task'],1
reverser,"['\n \n‘Reverser’ annunciators illuminate temporarily \nwhen the thrust-reverser retracts back to the \nstowed position.', 'The annunciates illuminate \n  permanently when a malfunction in the thrust-\nreversers is detected.']",['the thrust-reverser'],3
annunciate,['The annunciates illuminate \n  permanently when a malfunction in the thrust-\nreversers is detected.'],[],1
thrust-,['The annunciates illuminate \n  permanently when a malfunction in the thrust-\nreversers is detected.'],[],1
recorder,"['Flight Recorder', 'This panel controls the flight data recorder.', 'When in the NORMAL (guarded) position, the \nflight recorder operates anytime the engines are \nrunning.', 'When in the TEST position, the flight recorder \noperates regardless of engine status.']","['the flight data recorder', 'the \nflight recorder', 'the flight recorder']",4
data,['This panel controls the flight data recorder.'],"['the flight conditions data', 'other data']",1
test,"['When in the TEST position, the flight recorder \noperates regardless of engine status.', 'Every annunciator light on this panel may be illuminated by moving the LIGHTS switch to  and a high degree of trim has \nTEST.']",[],2
oxygen,"['Oxygen', 'The CREW OXYGEN gauge indicates the \npressure available in the crew oxygen cylinder, \nwhich provides supplemental oxygen in the event \nof a pressurization failure.', 'The annunciator illuminates if the passenger \nsupplemental oxygen system has deployed.', 'The PASSENGER OXYGEN guarded switch has \ntwo modes – NORMAL (supplemental oxygen \nsystem deploys automatically) and ON \n(supplemental oxygen system deploys \nimmediately).']",['supplemental oxygen'],8
cylinder,"['The CREW OXYGEN gauge indicates the \npressure available in the crew oxygen cylinder, \nwhich provides supplemental oxygen in the event \nof a pressurization failure.']",['the crew oxygen cylinder'],1
redundant,['Redundant Landing Gear Annunciators \n \nA separate set of annunciators that indicate the \nstatus of the landing gear - to provide redundancy \nin the event the primary annunciators (on the \nmain instrument panel) fail.'],[],1
annunciators,"['Redundant Landing Gear Annunciators \n \nA separate set of annunciators that indicate the \nstatus of the landing gear - to provide redundancy \nin the event the primary annunciators (on the \nmain instrument panel) fail.', '5  Engine Annunciators \n \n   \n6  General Annunciators   \n \n39']","['The ‘Engine Control’ annunciators', 'Reverser’ annunciators', 'annunciators', 'the primary annunciators']",3
set,"['Redundant Landing Gear Annunciators \n \nA separate set of annunciators that indicate the \nstatus of the landing gear - to provide redundancy \nin the event the primary annunciators (on the \nmain instrument panel) fail.', 'Center Panel \n \n \n \nMulti-Function Panel \n \nThe N1 SET rotary controls \nthe maximum throttle \nsetting (as a percentage of \nN1) that may be used by \nthe auto-throttle in TOGA', 'Cold and Dark to Engine Start \n \nThe following check list is a sub-set of the real procedures, and includes only the essential steps leading to engine start: \nPARKING BRAKE – ON \n \nBATTERY MASTER – ON \n \nSTANDBY POWER –', 'Before Taxi \n \nSEATBELT SIGN - ON \n \nELEVATOR TRIM – SET FOR TAKEOFF \n \n(+ 10 Degrees) \n \n73', 'FLAPS – SET \n \n(5 Degrees)', 'Before Takeoff \n \nALTIMETER - SET \n \nTRANSPONDER – ALT ON \n \nLANDING LIGHTS – ON \n \n(TAXI LIGHTS – OFF)', ' \nAfter Takeoff \n \nLANDING GEAR – UP \n \nFLAPS – RETRACTED \n \nTHRUST – SET AS REQUIRED \n \n77', 'Cruise \n \nSEATBELT SIGN - OFF \n \nWING / LANDING LIGHTS - OFF \n \nALTIMETER - SET \n \n   \n78', 'Before Landing \n \nSEATBELT SIGN - ON \n \nALTIMETER - SET \n \nWING / LANDING LIGHTS - ON \n \n   \n79', 'Landing \n \nSPEED BRAKES – SET AS REQUIRED \n \nFLAPS – SET AS REQUIRED \n \nLANDING GEAR – DOWN \n \n80']","['A separate set', 'set']",11
redundancy,"['Redundant Landing Gear Annunciators \n \nA separate set of annunciators that indicate the \nstatus of the landing gear - to provide redundancy \nin the event the primary annunciators (on the \nmain instrument panel) fail.', 'This instrument provides \nredundancy in the event of a \nfailure of the primary EADI and \nEHSI and combines the \nfunctions of both into a single \nunit.', 'However, when in ‘auto-land’ \nmode, both are typically engaged together, to provide redundancy in case of \nfailure.']","['\nredundancy', 'redundancy']",3
fail,['Redundant Landing Gear Annunciators \n \nA separate set of annunciators that indicate the \nstatus of the landing gear - to provide redundancy \nin the event the primary annunciators (on the \nmain instrument panel) fail.'],[],1
lcd,"['This is the left LCD panel in \n  the avionics cluster.', 'This is the right LCD panel in \nthe avionics cluster.']",[],2
cluster,"['This is the left LCD panel in \n  the avionics cluster.', 'This is the right LCD panel in \nthe avionics cluster.']",['the avionics cluster'],2
horizon,"['The EADI \ndisplays the attitude of the \naircraft relative to the horizon, \nand the altitude (above sea \nlevel) - via the scale on the \nright.', 'This \ninformation is crucial in \n“instrument conditions” - when \nthe outside horizon is not \nvisible.', 'A static reference showing the position of the aircraft with respect to the artificial \nhorizon – in terms of ascent, descent, a left turn, or a right turn.']","['the horizon', 'the outside horizon', 'the artificial \nhorizon']",3
sea,"['The EADI \ndisplays the attitude of the \naircraft relative to the horizon, \nand the altitude (above sea \nlevel) - via the scale on the \nright.']",[],1
localizer,"['The EADI also displays \nlocalizer and glideslope \ndeviation, when coupled to an \nILS approach.', 'For localizer and ILS approaches:  EHSI Control Panel \n \nNAV1 works in conjunction with the pilot’s EHSI, and Autopilot A. \nNAV2 works in conjunction with the first-officer’s EHSI, and Autopilot B. \n \n46', 'Click this button to engage VOR or Localizer Mode.', 'The autopilot will steer the \n16  VOR / LOC Button  aircraft laterally to intercept and track the VOR radial, or ILS localizer that is \nselected via the active Nav radio.', ' \n17  APP Button  User in conjunction with the auto-throttle and NAV-1 radio to activate a localizer or \nILS approach.', 'Establish the \naircraft first on a sensible intercept for both the localizer and glide-slope, and then follow this procedure: \n \n \nSelect the desired \nspeed, ARM and \nengage the Auto-\nThrottle.']","['localizer', 'ILS localizer', 'a localizer', 'both the localizer']",6
glideslope,"['The EADI also displays \nlocalizer and glideslope \ndeviation, when coupled to an \nILS approach.']",[],1
plan,"['The display is presented in a \nplan view, as if looking down at \nthe aircraft from directly above.', ' \n \nIf a flight plan has been input', 'The autopilot will steer the aircraft \nlaterally according to the programmed flight plan.', 'The autopilot will manage altitude \naccording to the programmed flight plan.', 'When the aircraft is following a flight-plan, or according to a navigation aid, this \nbar informs the pilot to climb, or descend, to intercept the desired altitude.', 'When the aircraft is following a flight-plan, or according to a navigation aid, this \nDeviation Bar  bar informs the pilot to steer left, or right, to intercept the desired track.', '\n \n \n4  Next Flight Plan', 'If a flight plan is currently in effect', 'Waypoint \n \n \n5  VOR Information  Frequency and distance of VOR tuned by NAV radio \n \n \n6  Flight Plan Course   \n \n34', 'The location of a VOR relative to the current position of the aircraft \n \n   \n8  Next Flight Plan', '\n \n \nPLAN:', 'Places the EHSI display in ‘PLAN’ mode.', 'The autopilot / autothrottle will follow the vertical \ncomponents of your flight plan.', 'The autopilot will follow the lateral components of \nyour flight plan.', 'The flight director computes and displays the proper pitch and bank angles \n12   Flight Director  required for the aircraft to follow the desired flight plan.', 'The flight-crew can manually fly the aircraft according to the flight plan - by \naligning the attitude indicator with the Flight Director pitch and bank command \nbars.', 'The flight director computes and displays the proper pitch and bank angles \n22   Flight Director  required for the aircraft to follow the desired flight plan.', 'General information about flight plans is available on Wikipedia at http://en.wikipedia.org/wiki/Flight_planning', 'Flight plans can be generated by onboard computers if the aircraft is suitably equipped.', 'A good online flight planner will utilize the origin and destination airports, together with the aircraft type and equipment, the weather \nconditions, the chosen cruise altitude, known restrictions along the route, current NOTAMS, and other factors to generate a suitable \nflight plan.', 'The waypoints incorporated into the flight plan can be subsequently input into the aircraft’s Flight Management Computer \n(FMS), or Global Positioning System (GPS).', 'Some online flight planners provide the option to save the plan as an X-Plane \ncompatible file, with an ‘fms’ extension.', 'A saved flight plan can be loaded into the GPS or Flight Management Computer unit \nfeatured in the B737-800.', 'It is recommended the pilot generate a flight plan for the chosen route before using the FMS or GPS units.']","['a flight plan', 'the programmed flight plan', 'a flight-plan', 'your flight plan', 'the desired flight plan', 'the flight plan', 'a suitable \nflight plan', 'the plan', 'A saved flight plan']",25
input,"[' \n \nIf a flight plan has been input', 'the pilot from continuous \nmanual input to the \nelevator.', 'The CWS buttons are used to engage Control Wheel Steering mode, whereby the \nautopilot will allow the pilot to make inputs using the control wheel, after which it \nwill hold the resulting attitude.']",['continuous \nmanual input'],3
track,"['(using the FMS), this panel \nalso displays the aircraft’s \nposition relative to the desired \ntrack.', 'When the aircraft is following a flight-plan, or according to a navigation aid, this \nDeviation Bar  bar informs the pilot to steer left, or right, to intercept the desired track.']","['the desired \ntrack', 'the desired track']",2
main,['\n \nMAIN PANEL controls the \nbacklighting to the upper and \nlower instrument panels.'],[],1
du,"['\n \nUPPER DU controls the \nbrightness of the upper-center \nmulti-function display unit', 'LOWER DU controls the \nbrightness of the lower-center \nmulti-function display unit', '\n \nOUTBO DU controls the \nbrightness of the EADI.', 'INBO DU controls the \nbrightness of the EHSI.']",[],4
brightness,"['\n \nUPPER DU controls the \nbrightness of the upper-center \nmulti-function display unit', 'LOWER DU controls the \nbrightness of the lower-center \nmulti-function display unit', 'BACKGROUND controls the \nbrightness of the lower \ninstrument panel flood lighting.', '\n \nADFS FLOOD controls the \n  brightness of the upper \n  instrument panel flood lighting.', '\n \nOUTBO DU controls the \nbrightness of the EADI.', 'INBO DU controls the \nbrightness of the EHSI.']","['the \nbrightness', 'the \n  brightness']",6
lower,['LOWER DU controls the \nbrightness of the lower-center \nmulti-function display unit'],[],1
flood,"['BACKGROUND controls the \nbrightness of the lower \ninstrument panel flood lighting.', '\n \nADFS FLOOD controls the \n  brightness of the upper \n  instrument panel flood lighting.', 'Lighting \n \n \nUse the ‘FLOOD’ rotary to \ncontrol the overhead flood \nlighting for the center \nconsole.']",[],5
adfs,['\n \nADFS FLOOD controls the \n  brightness of the upper \n  instrument panel flood lighting.'],[],1
inbo,['INBO DU controls the \nbrightness of the EHSI.'],[],1
time,"['This instrument displays the \ncurrent time, and (flight) \nelapsed time.', '\n \nCurrent time is displayed in \nUTC, or local (controlled by the \nbutton at the upper-right).', 'Add 500 lbs. of fuel for every 10-minutes of taxi-time.', 'Time  and']","['the \ncurrent time', 'Current time', 'taxi-time']",10
utc,"['\n \nCurrent time is displayed in \nUTC, or local (controlled by the \nbutton at the upper-right).']",[],1
timer,"['Start, Hold and Reset the \nchronometer timer using the \nCHR button at the upper-left.']",['the \nchronometer timer'],1
chr,"['Start, Hold and Reset the \nchronometer timer using the \nCHR button at the upper-left.']",[],1
nosewheel,['Large aircraft are frequently \nequipped with a tiller for \nnosewheel steering.'],[],1
steering,"['Large aircraft are frequently \nequipped with a tiller for \nnosewheel steering.', 'The CWS buttons are used to engage Control Wheel Steering mode, whereby the \nautopilot will allow the pilot to make inputs using the control wheel, after which it \nwill hold the resulting attitude.', '\n \nCMD / A – Engages Autopilot A \nCMD / B – Engages Autopilot B \n \nCWS / A – Engages Autopilot A in Control Wheel Steering mode \nCWS / B – Engages Autopilot B in Control Wheel Steering mode \n \n \n11']",['\nnosewheel steering'],4
p,"['A/P P/RST:', 'A/T P/RST:', '\n \nFMC P/RST:', 'A/P ENGAGE']",[],5
rst,"['A/P P/RST:', 'A/T P/RST:', '\n \nFMC P/RST:']",[],3
caution,"['Auto-pilot caution or \n  warning.', 'Auto-throttle caution \nor warning.', 'Flight Management \nComputer caution or warning.', 'Takeoff \nconfiguration caution or warning.', '\nRed indicators are warnings, amber indicators are cautions, and green indicators are for   \ninformation.']","['Auto-pilot caution', 'Auto-throttle caution', 'Flight Management \nComputer caution', 'Takeoff \nconfiguration caution']",5
warning,"['Auto-pilot caution or \n  warning.', 'Auto-throttle caution \nor warning.', 'Flight Management \nComputer caution or warning.', 'Takeoff \nconfiguration caution or warning.', '\nRed indicators are warnings, amber indicators are cautions, and green indicators are for   \ninformation.']","['\n  warning', 'warning']",5
t,"['A/T P/RST:', 'Flight  T/O', '                             \nFlight  T/O']",[],7
config,['\n \nTAKEOFF CONFIG:'],[],1
limit,"['Cabin \npressurization system is not \noperating, and cabin altitude is \nabove safe limits.', 'to advance to a pre-defined limit N1 (turbine) limit expressed using the FMC.']",['limit'],3
amber,"['\nRed indicators are warnings, amber indicators are cautions, and green indicators are for   \ninformation.']",[],1
illuminates,['Illuminates \n  when the auto-pilot is engaged'],[],1
percentage,"['Airspeed expressed as a percentage of the speed of sound (Mach-1).', 'Center Panel \n \n \n \nMulti-Function Panel \n \nThe N1 SET rotary controls \nthe maximum throttle \nsetting (as a percentage of \nN1) that may be used by \nthe auto-throttle in TOGA', 'Use \nthe inner rotary to select \nthe percentage value.', 'Measured by an external probe \n \n \n2  N1  N1 Fan rotation speed, as a percentage of maximum \n \n \n3  EGT  Exhaust Gas Temperature \n \n \n4  FF  Fuel Flow (in lbs.', 'N2 Fan rotation speed, as a percentage of maximum \n \n \n2  FF  Fuel Flow (in lbs.']",['a percentage'],5
sound,['Airspeed expressed as a percentage of the speed of sound (Mach-1).'],['sound'],1
mach-1,['Airspeed expressed as a percentage of the speed of sound (Mach-1).'],[],1
lnav,"['LNAV (Lateral Navigation Mode) engaged.', 'LNAV (Lateral Navigation).']",[],2
lateral,"['LNAV (Lateral Navigation Mode) engaged.', 'LNAV (Lateral Navigation).']",[],2
extent,"['Displays the extent of any vertical deviation above, or below the desired ILS glide \nScale  slope.']",['the extent'],1
glide,"['Displays the extent of any vertical deviation above, or below the desired ILS glide \nScale  slope.', 'Establish the \naircraft first on a sensible intercept for both the localizer and glide-slope, and then follow this procedure: \n \n \nSelect the desired \nspeed, ARM and \nengage the Auto-\nThrottle.']",[],2
slope,"['Displays the extent of any vertical deviation above, or below the desired ILS glide \nScale  slope.', 'Establish the \naircraft first on a sensible intercept for both the localizer and glide-slope, and then follow this procedure: \n \n \nSelect the desired \nspeed, ARM and \nengage the Auto-\nThrottle.']","['the desired ILS glide \nScale  slope', 'glide-slope']",2
line,['\n \n \n10  Static Reference Lines'],[],1
respect,"['A static reference showing the position of the aircraft with respect to the artificial \nhorizon – in terms of ascent, descent, a left turn, or a right turn.']",['respect'],1
ascent,"['A static reference showing the position of the aircraft with respect to the artificial \nhorizon – in terms of ascent, descent, a left turn, or a right turn.', 'When VS (Vertical Speed) Mode is engaged, the autopilot will govern the rate of \nDisplay and Rotary  ascent, or descent, according to this value.', 'Used in conjunction with the \n14  VS Button  auto-throttle, the autopilot will govern the rate of ascent, or descent, according to \nthe value indicated by the Vertical Speed Display.']",['ascent'],3
